x,t
1.943447707626118071e+00,6.854043396698095147e-01
1.949737182408079583e+00,6.916880168799941497e-01
1.956026657190041318e+00,6.979714715189950791e-01
1.962316131972002831e+00,7.042546950578143505e-01
1.968605606753964343e+00,7.105376786418404755e-01
1.974895081535925856e+00,7.168204130785131856e-01
1.981184556317887369e+00,7.231028888245283337e-01
1.987474031099848881e+00,7.293850959725658445e-01
1.993763505881810616e+00,7.356670242375247248e-01
2.000052980663772129e+00,7.419486629422462620e-01
2.006342455445733641e+00,7.482300010027089776e-01
2.012631930227695154e+00,7.545110269126733549e-01
2.018921405009656667e+00,7.607917287277614626e-01
2.025210879791618179e+00,7.670720940489461626e-01
2.031500354573579692e+00,7.733521100054336905e-01
2.037789829355541205e+00,7.796317632369160755e-01
2.044079304137502717e+00,7.859110398751707471e-01
2.050368778919464230e+00,7.921899255249869043e-01
2.056658253701426187e+00,7.984684052443924429e-01
2.062947728483387699e+00,8.047464635241614594e-01
2.069237203265349212e+00,8.110240842665707994e-01
2.075526678047310725e+00,8.173012507633892199e-01
2.081816152829272237e+00,8.235779456730627501e-01
2.088105627611233750e+00,8.298541509970793761e-01
2.094395102393195263e+00,8.361298480554757440e-01
2.100684577175156775e+00,8.424050174614654551e-01
2.106974051957118288e+00,8.486796390951538704e-01
2.113263526739079801e+00,8.549536920763123327e-01
2.119553001521041313e+00,8.612271547361789459e-01
2.125842476303002826e+00,8.675000045882579336e-01
2.132131951084964339e+00,8.737722182980798280e-01
2.138421425866926295e+00,8.800437716518936249e-01
2.144710900648887808e+00,8.863146395242540443e-01
2.151000375430849321e+00,8.925847958444714791e-01
2.157289850212810833e+00,8.988542135618877715e-01
2.163579324994772346e+00,9.051228646099400699e-01
2.169868799776733859e+00,9.113907198689799039e-01
2.176158274558695371e+00,9.176577491278052889e-01
2.182447749340656884e+00,9.239239210438694450e-01
2.188737224122618397e+00,9.301892031021283813e-01
2.195026698904579909e+00,9.364535615724833839e-01
2.201316173686541422e+00,9.427169614657846530e-01
2.207605648468502935e+00,9.489793664883467983e-01
2.213895123250464891e+00,9.552407389949442162e-01
2.220184598032426404e+00,9.615010399402366126e-01
2.226474072814387917e+00,9.677602288285864773e-01
2.232763547596349429e+00,9.740182636622263246e-01
2.239053022378310942e+00,9.802751008877317318e-01
2.245342497160272455e+00,9.865306953407566581e-01
2.251631971942233967e+00,9.927850001889915177e-01
2.257921446724195480e+00,9.990379668732973784e-01
2.264210921506156993e+00,1.005289545046976318e+00
2.270500396288118505e+00,1.011539682513135308e+00
2.276789871070080018e+00,1.017788325160101870e+00
2.283079345852041531e+00,1.024035416894850670e+00
2.289368820634003043e+00,1.030280899574399722e+00
2.295658295415965000e+00,1.036524712935140258e+00
2.301947770197926513e+00,1.042766794520058049e+00
2.308237244979888025e+00,1.049007079603813786e+00
2.314526719761849538e+00,1.055245501115646523e+00
2.320816194543811051e+00,1.061481989560066008e+00
2.327105669325772563e+00,1.067716472935305028e+00
2.333395144107734076e+00,1.073948876649506001e+00
2.339684618889695589e+00,1.080179123434612087e+00
2.345974093671657101e+00,1.086407133257944579e+00
2.352263568453618614e+00,1.092632823231449724e+00
2.358553043235580127e+00,1.098856107518598524e+00
2.364842518017541639e+00,1.105076897238931544e+00
2.371131992799503152e+00,1.111295100370244260e+00
2.377421467581465109e+00,1.117510621648415636e+00
2.383710942363426621e+00,1.123723362464884357e+00
2.390000417145388134e+00,1.129933220761790036e+00
2.396289891927349647e+00,1.136140090924798507e+00
2.402579366709311159e+00,1.142343863673641380e+00
2.408868841491272672e+00,1.148544425950406289e+00
2.415158316273234185e+00,1.154741660805628456e+00
2.421447791055195697e+00,1.160935447282234634e+00
2.427737265837157210e+00,1.167125660297412715e+00
2.434026740619118723e+00,1.173312170522485598e+00
2.440316215401080235e+00,1.179494844260877251e+00
2.446605690183041748e+00,1.185673543324283319e+00
2.452895164965003261e+00,1.191848124907161299e+00
2.459184639746965217e+00,1.198018441459677064e+00
2.465474114528926730e+00,1.204184340559260491e+00
2.471763589310888243e+00,1.210345664780938524e+00
2.478053064092849755e+00,1.216502251566634385e+00
2.484342538874811268e+00,1.222653933093639456e+00
2.490632013656772781e+00,1.228800536142488298e+00
2.496921488438734293e+00,1.234941881964485066e+00
2.503210963220695806e+00,1.241077786149156648e+00
2.509500438002657319e+00,1.247208058491928728e+00
2.515789912784618831e+00,1.253332502862352094e+00
2.522079387566580344e+00,1.259450917073222875e+00
2.528368862348541857e+00,1.265563092750983554e+00
2.534658337130503369e+00,1.271668815207803505e+00
2.540947811912465326e+00,1.277767863315784513e+00
2.547237286694426839e+00,1.283860009383751333e+00
2.553526761476388351e+00,1.289945019037136653e+00
2.559816236258349864e+00,1.296022651101488954e+00
2.566105711040311377e+00,1.302092657490173444e+00
2.572395185822272889e+00,1.308154783096866947e+00
2.578684660604234402e+00,1.314208765693487546e+00
2.584974135386195915e+00,1.320254335834229131e+00
2.591263610168157427e+00,1.326291216766413594e+00
2.597553084950118940e+00,1.332319124348903649e+00
2.603842559732080453e+00,1.338337766978858312e+00
2.610132034514041965e+00,1.344346845527648160e+00
2.616421509296003478e+00,1.350346053286779480e+00
2.622710984077965435e+00,1.356335075924715028e+00
2.629000458859926947e+00,1.362313591455507122e+00
2.635289933641888460e+00,1.368281270220187640e+00
2.641579408423849973e+00,1.374237774881895913e+00
2.647868883205811485e+00,1.380182760435740619e+00
2.654158357987772998e+00,1.386115874234425505e+00
2.660447832769734511e+00,1.392036756030675893e+00
2.666737307551696023e+00,1.397945038037530452e+00
2.673026782333657536e+00,1.403840345007561830e+00
2.679316257115619049e+00,1.409722294332106607e+00
2.685605731897580561e+00,1.415590496161571732e+00
2.691895206679542074e+00,1.421444553547890788e+00
2.698184681461504031e+00,1.427284062610179483e+00
2.704474156243465544e+00,1.433108612724625086e+00
2.710763631025427056e+00,1.438917786739610349e+00
2.717053105807388569e+00,1.444711161217041795e+00
2.723342580589350082e+00,1.450488306700791430e+00
2.729632055371311594e+00,1.456248788013120077e+00
2.735921530153273107e+00,1.461992164579867470e+00
2.742211004935234619e+00,1.467717990785126769e+00
2.748500479717196132e+00,1.473425816356024765e+00
2.754789954499157645e+00,1.479115186778129143e+00
2.761079429281119157e+00,1.484785643741890482e+00
2.767368904063080670e+00,1.490436725620404079e+00
2.773658378845042183e+00,1.496067967978634172e+00
2.779947853627004140e+00,1.501678904114099211e+00
2.786237328408965652e+00,1.507269065628850768e+00
2.792526803190927165e+00,1.512837983032412570e+00
2.798816277972888678e+00,1.518385186375158291e+00
2.805105752754850190e+00,1.523910205911416238e+00
2.811395227536811703e+00,1.529412572791390090e+00
2.817684702318773216e+00,1.534891819780769495e+00
2.823974177100734728e+00,1.540347482006694246e+00
2.830263651882696241e+00,1.545779097728512852e+00
2.836553126664657754e+00,1.551186209131549365e+00
2.842842601446619266e+00,1.556568363141870304e+00
2.849132076228580779e+00,1.561925112259816117e+00
2.855421551010542291e+00,1.567256015409837833e+00
2.861711025792504248e+00,1.572560638803964572e+00
2.868000500574465761e+00,1.577838556816013593e+00
2.874289975356427274e+00,1.583089352863459087e+00
2.880579450138388786e+00,1.588312620293679256e+00
2.886868924920350299e+00,1.593507963271141747e+00
2.893158399702311812e+00,1.598674997661916120e+00
2.899447874484273324e+00,1.603813351911782537e+00
2.905737349266234837e+00,1.608922667914081117e+00
2.912026824048196350e+00,1.614002601863367747e+00
2.918316298830157862e+00,1.619052825090876446e+00
2.924605773612119375e+00,1.624073024877760396e+00
2.930895248394080888e+00,1.629062905242078862e+00
2.937184723176042400e+00,1.634022187695533646e+00
2.943474197958004357e+00,1.638950611966017767e+00
2.949763672739965870e+00,1.643847936682138577e+00
2.956053147521927382e+00,1.648713940016005797e+00
2.962342622303888895e+00,1.653548420280743336e+00
2.968632097085850408e+00,1.658351196479374234e+00
2.974921571867811920e+00,1.663122108801961652e+00
2.981211046649773433e+00,1.667861019068144213e+00
2.987500521431734946e+00,1.672567811112485092e+00
2.993789996213696458e+00,1.677242391110375763e+00
3.000079470995657971e+00,1.681884687842558623e+00
3.006368945777619484e+00,1.686494652896692426e+00
3.012658420559580996e+00,1.691072260804749927e+00
3.018947895341542953e+00,1.695617509115423083e+00
3.025237370123504466e+00,1.700130418401096133e+00
3.031526844905465978e+00,1.704611032199345733e+00
3.037816319687427491e+00,1.709059416889321614e+00
3.044105794469389004e+00,1.713475661503752967e+00
3.050395269251350516e+00,1.717859877477705410e+00
3.056684744033312029e+00,1.722212198335595357e+00
3.062974218815273542e+00,1.726532779318314059e+00
3.069263693597235054e+00,1.730821796952660474e+00
3.075553168379196567e+00,1.735079448565594706e+00
3.081842643161158080e+00,1.739305951746112466e+00
3.088132117943119592e+00,1.743501543757812744e+00
3.094421592725081105e+00,1.747666480905455622e+00
3.100711067507043062e+00,1.751801037859018528e+00
3.107000542289004574e+00,1.755905506938923555e+00
3.113290017070966087e+00,1.759980197366252774e+00
3.119579491852927600e+00,1.764025434481865329e+00
3.125868966634889112e+00,1.768041558938409974e+00
3.132158441416850625e+00,1.772028925869252980e+00
3.138447916198812138e+00,1.775987904038359932e+00
3.144737390980773650e+00,1.779918874975134457e+00
3.151026865762735163e+00,1.783822232098168925e+00
3.157316340544696676e+00,1.787698379831775597e+00
3.163605815326658188e+00,1.791547732719065866e+00
3.169895290108619701e+00,1.795370714535206691e+00
3.176184764890581214e+00,1.799167757404341206e+00
3.182474239672543170e+00,1.802939300923482868e+00
3.188763714454504683e+00,1.806685791296511301e+00
3.195053189236466196e+00,1.810407680481203929e+00
3.201342664018427708e+00,1.814105425352019463e+00
3.207632138800389221e+00,1.817779486881141882e+00
3.213921613582350734e+00,1.821430329340067988e+00
3.220211088364312246e+00,1.825058419523793329e+00
3.226500563146273759e+00,1.828664225999432347e+00
3.232790037928235272e+00,1.832248218380878146e+00
3.239079512710196784e+00,1.835810866630886107e+00
3.245368987492158297e+00,1.839352640391751947e+00
3.251658462274119810e+00,1.842874008345539938e+00
3.257947937056081322e+00,1.846375437604613978e+00
3.264237411838043279e+00,1.849857393133034655e+00
3.270526886620004792e+00,1.853320337199192647e+00
3.276816361401966304e+00,1.856764728859881863e+00
3.283105836183927817e+00,1.860191023475848748e+00
3.289395310965889330e+00,1.863599672258701823e+00
3.295684785747850842e+00,1.866991121848927015e+00
3.301974260529812355e+00,1.870365813924629972e+00
3.308263735311773868e+00,1.873724184840501739e+00
3.314553210093735380e+00,1.877066665296407422e+00
3.320842684875696893e+00,1.880393680034905479e+00
3.327132159657658406e+00,1.883705647566917829e+00
3.333421634439619918e+00,1.887002979924706114e+00
3.339711109221581431e+00,1.890286082441249071e+00
3.346000584003543388e+00,1.893555353555063547e+00
3.352290058785504900e+00,1.896811184639477066e+00
3.358579533567466413e+00,1.900053959855319885e+00
3.364869008349427926e+00,1.903284056025993376e+00
3.371158483131389438e+00,1.906501842533843138e+00
3.377447957913350951e+00,1.909707681236769261e+00
3.383737432695312464e+00,1.912901926403995034e+00
3.390026907477273976e+00,1.916084924669926526e+00
3.396316382259235489e+00,1.919257015005038092e+00
3.402605857041197002e+00,1.922418528702742435e+00
3.408895331823158514e+00,1.925569789381210484e+00
3.415184806605120027e+00,1.928711112999139221e+00
3.421474281387081540e+00,1.931842807884484259e+00
3.427763756169043496e+00,1.934965174775201913e+00
3.434053230951005009e+00,1.938078506871081519e+00
3.440342705732966522e+00,1.941183089895770930e+00
3.446632180514928034e+00,1.944279202168141651e+00
3.452921655296889547e+00,1.947367114682166722e+00
3.459211130078851060e+00,1.950447091194522198e+00
3.465500604860812572e+00,1.953519388319163053e+00
3.471790079642774085e+00,1.956584255628150970e+00
3.478079554424735598e+00,1.959641935758057230e+00
3.484369029206697110e+00,1.962692664521292762e+00
3.490658503988658623e+00,1.965736671021756532e+00
3.496947978770620136e+00,1.968774177774226253e+00
3.503237453552582092e+00,1.971805400826950994e+00
