4.7123889804, 0.0000000000
4.7145348648, 0.0023392911
4.7166807492, 0.0046777168
4.7188266337, 0.0070152811
4.7209725181, 0.0093519880
4.7231184025, 0.0116878415
4.7252642869, 0.0140228456
4.7274101713, 0.0163570044
4.7295560558, 0.0186903217
4.7317019402, 0.0210228015
4.7338478246, 0.0233544475
4.7359937090, 0.0256852638
4.7381395935, 0.0280152541
4.7402854779, 0.0303444223
4.7424313623, 0.0326727721
4.7445772467, 0.0350003075
4.7467231311, 0.0373270320
4.7488690156, 0.0396529496
4.7510149000, 0.0419780640
4.7531607844, 0.0443023789
4.7553066688, 0.0466258979
4.7574525533, 0.0489486248
4.7595984377, 0.0512705633
4.7617443221, 0.0535917170
4.7638902065, 0.0559120896
4.7660360909, 0.0582316846
4.7681819754, 0.0605505057
4.7703278598, 0.0628685564
4.7724737442, 0.0651858404
4.7746196286, 0.0675023612
4.7767655131, 0.0698181222
4.7789113975, 0.0721331271
4.7810572819, 0.0744473793
4.7832031663, 0.0767608824
4.7853490507, 0.0790736397
4.7874949352, 0.0813856547
4.7896408196, 0.0836969308
4.7917867040, 0.0860074715
4.7939325884, 0.0883172802
4.7960784729, 0.0906263602
4.7982243573, 0.0929347148
4.8003702417, 0.0952423475
4.8025161261, 0.0975492615
4.8046620105, 0.0998554602
4.8068078950, 0.1021609468
4.8089537794, 0.1044657246
4.8110996638, 0.1067697969
4.8132455482, 0.1090731669
4.8153914327, 0.1113758378
4.8175373171, 0.1136778128
4.8196832015, 0.1159790951
4.8218290859, 0.1182796879
4.8239749704, 0.1205795949
4.8261208548, 0.1228788367
4.8282667392, 0.1251774234
4.8304126236, 0.1274753574
4.8325585080, 0.1297726411
4.8347043925, 0.1320692769
4.8368502769, 0.1343652673
4.8389961613, 0.1366606145
4.8411420457, 0.1389553209
4.8432879302, 0.1412493890
4.8454338146, 0.1435428211
4.8475796990, 0.1458356196
4.8497255834, 0.1481277867
4.8518714678, 0.1504193249
4.8540173523, 0.1527102365
4.8561632367, 0.1550005239
4.8583091211, 0.1572901893
4.8604550055, 0.1595792351
4.8626008900, 0.1618676637
4.8647467744, 0.1641554772
4.8668926588, 0.1664426782
4.8690385432, 0.1687292688
4.8711844276, 0.1710152513
4.8733303121, 0.1733006282
4.8754761965, 0.1755854015
4.8776220809, 0.1778695737
4.8797679653, 0.1801531471
4.8819138498, 0.1824361238
4.8840597342, 0.1847185062
4.8862056186, 0.1870002965
4.8883515030, 0.1892814970
4.8904973874, 0.1915621099
4.8926432719, 0.1938421375
4.8947891563, 0.1961215821
4.8969350407, 0.1984004458
4.8990809251, 0.2006787310
4.9012268096, 0.2029564397
4.9033726940, 0.2052335743
4.9055185784, 0.2075101370
4.9076644628, 0.2097861300
4.9098103472, 0.2120615555
4.9119562317, 0.2143364157
4.9141021161, 0.2166107127
4.9162480005, 0.2188844489
4.9183938849, 0.2211576263
4.9205397694, 0.2234302471
4.9226856538, 0.2257023136
