5.1910311661, 0.5061371984
5.1933774513, 0.5085621047
5.1957237365, 0.5109866259
5.1980700218, 0.5134107638
5.2004163070, 0.5158345204
5.2027625922, 0.5182578977
5.2051088774, 0.5206808975
5.2074551627, 0.5231035218
5.2098014479, 0.5255257726
5.2121477331, 0.5279476516
5.2144940183, 0.5303691609
5.2168403036, 0.5327903023
5.2191865888, 0.5352110777
5.2215328740, 0.5376314890
5.2238791592, 0.5400515381
5.2262254444, 0.5424712268
5.2285717297, 0.5448905569
5.2309180149, 0.5473095304
5.2332643001, 0.5497281491
5.2356105853, 0.5521464147
5.2379568706, 0.5545643293
5.2403031558, 0.5569818944
5.2426494410, 0.5593991121
5.2449957262, 0.5618159840
5.2473420115, 0.5642325120
5.2496882967, 0.5666486979
5.2520345819, 0.5690645435
5.2543808671, 0.5714800505
5.2567271524, 0.5738952207
5.2590734376, 0.5763100558
5.2614197228, 0.5787245577
5.2637660080, 0.5811387281
5.2661122933, 0.5835525687
5.2684585785, 0.5859660813
5.2708048637, 0.5883792675
5.2731511489, 0.5907921292
5.2754974342, 0.5932046679
5.2778437194, 0.5956168855
5.2801900046, 0.5980287836
5.2825362898, 0.6004403639
5.2848825750, 0.6028516281
5.2872288603, 0.6052625779
5.2895751455, 0.6076732149
5.2919214307, 0.6100835408
5.2942677159, 0.6124935573
5.2966140012, 0.6149032660
5.2989602864, 0.6173126685
5.3013065716, 0.6197217665
5.3036528568, 0.6221305616
5.3059991421, 0.6245390554
5.3083454273, 0.6269472495
5.3106917125, 0.6293551456
5.3130379977, 0.6317627452
5.3153842830, 0.6341700500
5.3177305682, 0.6365770614
5.3200768534, 0.6389837811
5.3224231386, 0.6413902107
5.3247694239, 0.6437963517
5.3271157091, 0.6462022056
5.3294619943, 0.6486077741
5.3318082795, 0.6510130585
5.3341545648, 0.6534180606
5.3365008500, 0.6558227818
5.3388471352, 0.6582272235
5.3411934204, 0.6606313874
5.3435397057, 0.6630352749
5.3458859909, 0.6654388876
5.3482322761, 0.6678422268
5.3505785613, 0.6702452942
5.3529248465, 0.6726480911
5.3552711318, 0.6750506190
5.3576174170, 0.6774528795
5.3599637022, 0.6798548738
5.3623099874, 0.6822566036
5.3646562727, 0.6846580701
