x,t
1.100658086843270711e+00,-1.408108512892175312e+00
1.106947561625232446e+00,-1.402223187888447908e+00
1.113237036407193958e+00,-1.396351512245966875e+00
1.119526511189155471e+00,-1.390493881152786271e+00
1.125815985971116984e+00,-1.384650696773424228e+00
1.132105460753078496e+00,-1.378822368065126813e+00
1.138394935535040009e+00,-1.373009310569144548e+00
1.144684410317001522e+00,-1.367211946176044357e+00
1.150973885098963256e+00,-1.361430702864127928e+00
1.157263359880924769e+00,-1.355666014410082054e+00
1.163552834662886282e+00,-1.349918320071049171e+00
1.169842309444847794e+00,-1.344188064237386682e+00
1.176131784226809307e+00,-1.338475696055466457e+00
1.182421259008770820e+00,-1.332781669019966975e+00
1.188710733790732554e+00,-1.327106440535221532e+00
1.195000208572694067e+00,-1.321450471445305697e+00
1.201289683354655580e+00,-1.315814225532683901e+00
1.207579158136617092e+00,-1.310198168985381661e+00
1.213868632918578605e+00,-1.304602769832803988e+00
1.220158107700540118e+00,-1.299028497350495970e+00
1.226447582482501630e+00,-1.293475821434315609e+00
1.232737057264463365e+00,-1.287945211944682589e+00
1.239026532046424878e+00,-1.282437138021765177e+00
1.245316006828386390e+00,-1.276952067372675081e+00
1.251605481610347903e+00,-1.271490465531953662e+00
1.257894956392309416e+00,-1.266052795096854089e+00
1.264184431174270928e+00,-1.260639514939146721e+00
1.270473905956232663e+00,-1.255251079395401703e+00
1.276763380738194176e+00,-1.249887937437926144e+00
1.283052855520155688e+00,-1.244550531828762185e+00
1.289342330302117201e+00,-1.239239298259364075e+00
1.295631805084078714e+00,-1.233954664478791985e+00
1.301921279866040226e+00,-1.228697049413458586e+00
1.308210754648001739e+00,-1.223466862281658685e+00
1.314500229429963474e+00,-1.218264501706287639e+00
1.320789704211924986e+00,-1.213090354829313933e+00
1.327079178993886499e+00,-1.207944796431713819e+00
1.333368653775848012e+00,-1.202828188062689652e+00
1.339658128557809524e+00,-1.197740877182093433e+00
1.345947603339771037e+00,-1.192683196320038830e+00
1.352237078121732772e+00,-1.187655462257727113e+00
1.358526552903694284e+00,-1.182657975233519121e+00
1.364816027685655797e+00,-1.177691018178264493e+00
1.371105502467617310e+00,-1.172754855983841438e+00
1.377394977249578822e+00,-1.167849734808775297e+00
1.383684452031540335e+00,-1.162975881424675784e+00
