 (-1.040834085586084257e-17+5.204170427930421283e-18j)
 (7.806255641895631925e-18+3.469446951953614189e-18j)
 (-4.336808689942017736e-17+1.387778780781445676e-17j)
 (-4.336808689942017736e-18+1.214306433183764966e-17j)
 (2.255140518769849223e-17+1.040834085586084257e-17j)
 (-6.938893903907228378e-18+1.734723475976807094e-18j)
 (-1.734723475976807094e-17+5.204170427930421283e-18j)
 (-3.816391647148975608e-17-2.602085213965210642e-18j)
 (7.112366251504909087e-17+5.204170427930421283e-18j)
 (-2.602085213965210642e-18-4.336808689942017736e-19j)
 (1.040834085586084257e-17+4.553649124439118623e-18j)
 (-3.859759734048395785e-17+1.843143693225357538e-18j)
 (1.734723475976807094e-17+4.336808689942017736e-18j)
 (-1.105886215935214523e-17-3.469446951953614189e-18j)
 (4.336808689942017736e-18+4.336808689942017736e-18j)
 (-4.336808689942017736e-18-4.336808689942017736e-19j)
 (-3.469446951953614189e-18+2.602085213965210642e-18j)
 (-6.938893903907228378e-18-1.517883041479706208e-18j)
 (-2.905661822261151883e-17+2.818925648462311528e-18j)
 (2.255140518769849223e-17-3.144186300207962859e-18j)
 (-6.722053469410127491e-18+1.057097118173366823e-18j)
 (-6.938893903907228378e-18+3.252606517456513302e-18j)
 (-7.372574772901430151e-18-3.035766082959412415e-18j)
 (-6.938893903907228378e-18+2.168404344971008868e-19j)
 (1.604619215278546562e-17-3.469446951953614189e-18j)
 (0.000000000000000000e+00+3.035766082959412415e-18j)
 (-1.908195823574487804e-17+6.505213034913026604e-19j)
 (3.469446951953614189e-17-3.035766082959412415e-18j)
 (-1.908195823574487804e-17-5.421010862427522170e-18j)
 (6.505213034913026604e-17-8.673617379884035472e-19j)
 (-4.683753385137379155e-17+3.103528718739756442e-18j)
 (1.613292832658430598e-16+1.528725063204561252e-17j)
 (-1.552577510999242349e-16-3.241764495731658258e-17j)
 (3.165870343657672947e-16+9.237402509576497778e-17j)
 (-1.205632815803880931e-16-1.615461237003401607e-16j)
 (3.465110143263672171e-16+3.321995456495585586e-16j)
 (6.158268339717665185e-16-4.891920202254596006e-16j)
 (-6.683022191200649331e-16+8.502313436631325771e-16j)
 (4.130376596300777692e-15-9.725293487194974773e-16j)
 (-5.223252386166166161e-15+1.353301151696406635e-15j)
 (1.487525380650112083e-14-6.603333331522964755e-16j)
 (-1.700462687326265154e-14-1.626303258728256651e-19j)
 (3.829011760436706879e-14+4.257228250481581711e-15j)
 (-3.417665456195706497e-14-9.153268420991622634e-15j)
 (6.881821501547591424e-14+2.352675346206645202e-14j)
 (-2.328172377108472801e-14-3.841003036464396558e-14j)
 (5.137318521974965080e-14+7.316781729105326093e-14j)
 (1.477143060646390893e-13-9.987843885284064527e-14j)
 (-1.962132713251296678e-13+1.578247081635009152e-13j)
 (8.150797745076765466e-13-1.651790683399045889e-13j)
 (-1.051408092533900884e-12+2.005924181099072445e-13j)
 (2.548597617668679760e-12-4.678272743155464930e-14j)
 (-2.880920328685032672e-12-1.234399952046438820e-13j)
 (5.659470721924853009e-12+8.257469144221096791e-13j)
 (-4.806919619293470447e-12-1.614483937165123173e-12j)
 (8.151536737277531586e-12+3.578733229897546053e-12j)
 (-1.027121096508487597e-12-5.445478920215740537e-12j)
 (6.672171495858414403e-13+9.267624645134531214e-12j)
 (2.652382306844724980e-11-1.142992731711922616e-11j)
 (-4.106868144171382795e-11+1.548286542377153019e-11j)
 (1.152133041748548692e-10-1.194875786042579741e-11j)
 (-1.539573919739911645e-10+7.137423437648601765e-12j)
 (3.003534868734059060e-10+2.073190360704635360e-11j)
 (-3.149633297228060513e-10-5.676797573683778353e-11j)
 (4.359373651993680987e-10+1.404199569121633573e-10j)
 (-2.737370746741518701e-11-2.177018901521748928e-10j)
 (-9.501232183829755318e-10+3.035130705791866390e-10j)
 (4.823722421498644053e-09-9.317311158718588615e-11j)
 (-5.231394761828767059e-10-1.782980995918698186e-10j)
 (-3.174976448416799713e-09+2.206073928135571238e-10j)
 (-1.892608847420262919e-09-5.674782171949388498e-11j)
 (-3.343727461579959481e-09+2.218891515838594675e-10j)
 (-3.245013424635345700e-09+1.188303383643785072e-11j)
 (-4.877485748622234496e-09+3.155885748042097649e-10j)
 (-5.490392862572690547e-09+1.221153742361757999e-10j)
 (-7.760090459107971128e-09+5.115082246653912534e-10j)
 (-9.317106919315421010e-09+3.358142110741757502e-10j)
 (-1.279088535088845902e-08+8.814942384968021960e-10j)
 (-1.589103088006638131e-08+7.569009165091233893e-10j)
 (-2.148083294573055468e-08+1.563656693058870784e-09j)
 (-2.723234521218032000e-08+1.570595907019259330e-09j)
 (-3.647021640240666329e-08+2.801899730677306910e-09j)
 (-4.680255910605168879e-08+3.096995729963067379e-09j)
 (-6.225513377033919937e-08+5.008344017721350072e-09j)
 (-8.042596416624192557e-08+5.867533415518030870e-09j)
 (-1.063285094415888921e-07+8.854532264845026146e-09j)
 (-1.377019513415511653e-07+1.073422410116306458e-08j)
 (-1.809104479000289700e-07+1.540226606379455770e-08j)
 (-2.341137689820804724e-07+1.902481699852772226e-08j)
 (-3.054979885175335141e-07+2.628738014721562766e-08j)
 (-3.940902635335419291e-07+3.275745174402934848e-08j)
 (-5.105133839555797692e-07+4.396869134781116253e-08j)
 (-6.553193887537389628e-07+5.492523259183223518e-08j)
 (-8.423629921372466356e-07+7.204971428392717252e-08j)
 (-1.074630952724309196e-06+8.985448159145952539e-08j)
 (-1.370218333351935769e-06+1.156721448179612657e-07j)
 (-1.735740066732827103e-06+1.436293446111625667e-07j)
 (-2.194772804664513188e-06+1.819660786207778422e-07j)
 (-2.759045469591381305e-06+2.245581272777689725e-07j)
 (-3.459083648515992593e-06+2.805209535691394261e-07j)
 (-4.313479154749444433e-06+3.436321053047237820e-07j)
 (-5.361350514210272422e-06+4.238129599074672341e-07j)
 (-6.630079462222049358e-06+5.148962185897030446e-07j)
 (-8.169087922782480859e-06+6.274909072988836989e-07j)
 (-1.001649465370846315e-05+7.556160128670950005e-07j)
 (-1.223361444674386789e-05+9.103876836344286310e-07j)
 (-1.487102581221311226e-05+1.086092424502280491e-06j)
 (-1.800312991845354205e-05+1.294096072722336323e-06j)
 (-2.169412853836316657e-05+1.528954688869203242e-06j)
 (-2.603194584077650475e-05+1.801936453496624362e-06j)
 (-3.109459702327344033e-05+2.107763641899851482e-06j)
 (-3.698278149871780940e-05+2.457162432494116718e-06j)
 (-4.378708286478794065e-05+2.844795818265788914e-06j)
 (-5.161859148883340964e-05+3.280310981346458586e-06j)
 (-6.057732495834411424e-05+3.757963716306723702e-06j)
 (-7.078033310176090609e-05+4.285714237612870878e-06j)
 (-8.233167561216836461e-05+4.856963606940728927e-06j)
 (-9.534760115892382260e-05+5.477349874119789439e-06j)
 (-1.099283756128000000e-04+6.138922195777533832e-06j)
 (-1.261803026457730681e-04+6.844401528435820998e-06j)
 (-1.441896689278188148e-04+7.584015052336236197e-06j)
 (-1.640415749240009546e-04+8.357099791473076986e-06j)
 (-1.857962543270752498e-04+9.151714772016562659e-06j)
 (-2.095048937715282555e-04+9.963572687738754516e-06j)
 (-2.351885878075776759e-04+1.077844536956849436e-05j)
 (-2.628515236192119353e-04+1.158850006551310864e-05j)
